#RUNE,Orris_eth,1652261964456894464,https://twitter.com/OxTolliverBTC/status/1652261964456894464,2023-04-29 10:42:04+00:00,"Trending #Thorchain News 🤓

Unizen (ZCX) enters into a strategic partnership with Thorchain (RUNE)

#cryptonews #crypto #cryptocurrency $RUNE #RUNE

Follow for more 👇 https://t.co/qztVlEuyUf",361678193,128,1,0
#RUNE,Someone Somewhere,1652259382762037248,https://twitter.com/gimmesomepie/status/1652259382762037248,2023-04-29 10:31:49+00:00,"RT @95MoonGirl: Last Trade #Signal    
    
#RETH,Abdoul Niehaus HellishBeings,1651900583400591364,https://twitter.com/AHellishbeings/status/1651900583400591364,2023-04-28 10:46:04+00:00,RT @zenpulsar: The top 5 #DeFi pools as of today and their APY rates. #STETH by #Lido and #RETH by #RocketPool currently deliver the best r…,1539906922455113729,32,0,30
#RETH,charlie0.eth is BUIDLing A.C.E.S,1651893349274783744,https://twitter.com/A_B_boying/status/1651893349274783744,2023-04-28 10:17:19+00:00,RT @zenpulsar: The top 5 #DeFi pools as of today and their APY rates. #STETH by #Lido and #RETH by #RocketPool currently deliver the best r…,57589345,534,0,30
#RETH,Aakriti,1651878307502211077,https://twitter.com/BhambriAakriti/status/1651878307502211077,2023-04-28 09:17:33+00:00,"RT @_Ammy098: First look of scene from #Reth webserie 🔥
#KaranvirSharma #Reth https://t.co/10i2ezq3S8",323170829,3,0,3
#RETH,Aakriti,1651878166103728129,https://twitter.com/BhambriAakriti/status/1651878166103728129,2023-04-28 09:16:59+00:00,RT @ashrita_aj: Waiting For trailer Launch @karanvirsharma9 #KaranvirSharma𓇼 #Reth https://t.co/ZV6KCVcyJC,323170829,3,0,5
#RETH,Aakriti,1651878158029783040,https://twitter.com/BhambriAakriti/status/1651878158029783040,2023-04-28 09:16:57+00:00,"RT @NishiVankar: Super duper excited 😍
#KaranvirSharma𓇼 #KaranvirSharma 
#reth https://t.co/0k3eqJRj9t",323170829,3,0,3
#RETH,Aakriti,1651878150790324225,https://twitter.com/BhambriAakriti/status/1651878150790324225,2023-04-28 09:16:56+00:00,RT @Anukrisl28: Wow waiting for #Reth fab first look #KaranvirSharma𓇼 @karanvirsharma9 😍🙌 https://t.co/mw08NHYCTv,323170829,3,0,3
#RETH,Aakriti,1651878140816375810,https://twitter.com/BhambriAakriti/status/1651878140816375810,2023-04-28 09:16:53+00:00,"RT @Lily_kvfan: Very excited to see KV sir in his new webseries 😍
#karanvirsharma #reth #karanvirsharma𓇼 #rabbsehaidua #shauryaauranokhikik…",323170829,3,0,7
#RETH,Aakriti,1651878137846792192,https://twitter.com/BhambriAakriti/status/1651878137846792192,2023-04-28 09:16:53+00:00,"RT @Alina____khan: Knock knock hotttvirr Sharma is 
Cominnnggggg....🔥🥵🥵❤️‍🔥🥹

#Reth #KaranvirSharma𓇼 
#KaranvirSharma https://t.co/otF4xDRL…",323170829,3,0,3
#RETH,Aakriti,1651878125540704257,https://twitter.com/BhambriAakriti/status/1651878125540704257,2023-04-28 09:16:50+00:00,"RT @Shivii10972015: Boom 💥his expression is quite killer in this look 🔥😍❤️
So excited for his bombastic performance in #reth
@karanvirsharm…",323170829,3,0,7
#RETH,Aakriti,1651877758685913089,https://twitter.com/BhambriAakriti/status/1651877758685913089,2023-04-28 09:15:22+00:00,"RT @Bhaiyaajiismile: Total Kabir Singh Vibes!😭🫶🏻
Ohh damn look at this hotie🥵

Can't wait for #Reth
#KaranvirSharma https://t.co/enJowu60VZ",323170829,3,0,14
#RETH,Tinley Sylvester,1651858931373998082,https://twitter.com/TinleySylveste1/status/1651858931373998082,2023-04-28 08:00:33+00:00,RT @zenpulsar: The top 5 #DeFi pools as of today and their APY rates. #STETH by #Lido and #RETH by #RocketPool currently deliver the best r…,1503585863791480832,23,0,30
#RETH,Miliana Pinckney,1651841081795833857,https://twitter.com/PinckneyMiliana/status/1651841081795833857,2023-04-28 06:49:38+00:00,RT @zenpulsar: The top 5 #DeFi pools as of today and their APY rates. #STETH by #Lido and #RETH by #RocketPool currently deliver the best r…,1503354094362136579,27,0,30
#RETH,Havyn Hann,1651818851921788928,https://twitter.com/HannHavyn/status/1651818851921788928,2023-04-28 05:21:18+00:00,RT @zenpulsar: The top 5 #DeFi pools as of today and their APY rates. #STETH by #Lido and #RETH by #RocketPool currently deliver the best r…,1456080853533036547,40,0,30
#RETH,Heriberto Bobo,1651811471008100353,https://twitter.com/HeribertoBobo/status/1651811471008100353,2023-04-28 04:51:58+00:00,RT @zenpulsar: The top 5 #DeFi pools as of today and their APY rates. #STETH by #Lido and #RETH by #RocketPool currently deliver the best r…,1541821647065600000,32,0,30
#RETH,Journie Mcmillian HotMess,1651810220006588416,https://twitter.com/HotmessJournie/status/1651810220006588416,2023-04-28 04:47:00+00:00,RT @zenpulsar: The top 5 #DeFi pools as of today and their APY rates. #STETH by #Lido and #RETH by #RocketPool currently deliver the best r…,1540038112164089856,33,0,30
#RETH,{ destiny } 𝑰 𝒍𝒐𝒗𝒆 𝒌𝒂𝒓𝒂𝒏𝒗𝒊𝒓 ❤,1651799171853156352,https://twitter.com/heaven_loves_kv/status/1651799171853156352,2023-04-28 04:03:06+00:00,"RT @Bhaiyaajiismile: Total Kabir Singh Vibes!😭🫶🏻
Ohh damn look at this hotie🥵

Can't wait for #Reth
#KaranvirSharma https://t.co/enJowu60VZ",3471449714,2544,0,14
#RETH,Optimism Economy 🔴✨,1651780266975969281,https://twitter.com/OptimismEconomy/status/1651780266975969281,2023-04-28 02:47:58+00:00,"🚀@VelodromeFi Performance in 24h

🏅Top APR #stable
sAMM-#CHI/#DAI➡️107,35%

🏅Top APR #volatile
vAMM-#USD+/#ETS V3 Arks➡️481,04%

🏅Top #voting APR
vAMM-#WETH/#rETH➡️211,65%

🌎Let's join👉https://t.co/1duU83moTA👈

#OptimismEconomy $OP $VELO $veVELO https://t.co/xYclpUTcoB",1463942722851508224,2149,0,0
#RETH,Marty Hunnicutt GodOfKik,1651764122030309376,https://twitter.com/godofkik/status/1651764122030309376,2023-04-28 01:43:49+00:00,RT @zenpulsar: The top 5 #DeFi pools as of today and their APY rates. #STETH by #Lido and #RETH by #RocketPool currently deliver the best r…,1535374343542575104,34,0,30
#RETH,{ destiny } 𝑰 𝒍𝒐𝒗𝒆 𝒌𝒂𝒓𝒂𝒏𝒗𝒊𝒓 ❤,1651750802720006146,https://twitter.com/heaven_loves_kv/status/1651750802720006146,2023-04-28 00:50:54+00:00,"RT @Alina____khan: Knock knock hotttvirr Sharma is 
Cominnnggggg....🔥🥵🥵❤️‍🔥🥹

#Reth #KaranvirSharma𓇼 
#KaranvirSharma https://t.co/otF4xDRL…",3471449714,2544,0,3
#RETH,{ destiny } 𝑰 𝒍𝒐𝒗𝒆 𝒌𝒂𝒓𝒂𝒏𝒗𝒊𝒓 ❤,1651743163713814533,https://twitter.com/heaven_loves_kv/status/1651743163713814533,2023-04-28 00:20:32+00:00,"RT @Shivii10972015: Boom 💥his expression is quite killer in this look 🔥😍❤️
So excited for his bombastic performance in #reth
@karanvirsharm…",3471449714,2544,0,7
#RETH,{ destiny } 𝑰 𝒍𝒐𝒗𝒆 𝒌𝒂𝒓𝒂𝒏𝒗𝒊𝒓 ❤,1651743115491913731,https://twitter.com/heaven_loves_kv/status/1651743115491913731,2023-04-28 00:20:21+00:00,"RT @Lily_kvfan: Very excited to see KV sir in his new webseries 😍
#karanvirsharma #reth #karanvirsharma𓇼 #rabbsehaidua #shauryaauranokhikik…",3471449714,2544,0,7
#RETH,{ destiny } 𝑰 𝒍𝒐𝒗𝒆 𝒌𝒂𝒓𝒂𝒏𝒗𝒊𝒓 ❤,1651743059657252869,https://twitter.com/heaven_loves_kv/status/1651743059657252869,2023-04-28 00:20:07+00:00,"RT @NishiVankar: Super duper excited 😍
#KaranvirSharma𓇼 #KaranvirSharma 
#reth https://t.co/0k3eqJRj9t",3471449714,2544,0,3
#RETH,{ destiny } 𝑰 𝒍𝒐𝒗𝒆 𝒌𝒂𝒓𝒂𝒏𝒗𝒊𝒓 ❤,1651742466347859969,https://twitter.com/heaven_loves_kv/status/1651742466347859969,2023-04-28 00:17:46+00:00,"RT @Sanguine_she_is: Now this looks interesting🔥😍
Excited for your new bang bang @karanvirsharma9 

#Reth #KaranvirSharma https://t.co/fPLV…",3471449714,2544,0,2
#RETH,{ destiny } 𝑰 𝒍𝒐𝒗𝒆 𝒌𝒂𝒓𝒂𝒏𝒗𝒊𝒓 ❤,1651742428691329024,https://twitter.com/heaven_loves_kv/status/1651742428691329024,2023-04-28 00:17:37+00:00,RT @Anukrisl28: Wow waiting for #Reth fab first look #KaranvirSharma𓇼 @karanvirsharma9 😍🙌 https://t.co/mw08NHYCTv,3471449714,2544,0,3
#RETH,{ destiny } 𝑰 𝒍𝒐𝒗𝒆 𝒌𝒂𝒓𝒂𝒏𝒗𝒊𝒓 ❤,1651742308469989380,https://twitter.com/heaven_loves_kv/status/1651742308469989380,2023-04-28 00:17:08+00:00,RT @ashrita_aj: Waiting For trailer Launch @karanvirsharma9 #KaranvirSharma𓇼 #Reth https://t.co/ZV6KCVcyJC,3471449714,2544,0,5
#RETH,{ destiny } 𝑰 𝒍𝒐𝒗𝒆 𝒌𝒂𝒓𝒂𝒏𝒗𝒊𝒓 ❤,1651741841790828547,https://twitter.com/heaven_loves_kv/status/1651741841790828547,2023-04-28 00:15:17+00:00,"RT @_Ammy098: First look of scene from #Reth webserie 🔥
#KaranvirSharma #Reth https://t.co/10i2ezq3S8",3471449714,2544,0,3
#RETH,Breckyn Said,1651740196139053056,https://twitter.com/breckyn_said/status/1651740196139053056,2023-04-28 00:08:45+00:00,RT @zenpulsar: The top 5 #DeFi pools as of today and their APY rates. #STETH by #Lido and #RETH by #RocketPool currently deliver the best r…,1537764016776675328,39,0,30
#RETH,♡ saakk.holic Anu ♡,1651668201061883904,https://twitter.com/Annu35131736/status/1651668201061883904,2023-04-27 19:22:40+00:00,RT @ashrita_aj: Waiting For trailer Launch @karanvirsharma9 #KaranvirSharma𓇼 #Reth https://t.co/ZV6KCVcyJC,1388544437228240896,35,0,5
#RETH,♡ saakk.holic Anu ♡,1651668135521705984,https://twitter.com/Annu35131736/status/1651668135521705984,2023-04-27 19:22:24+00:00,"RT @kvxdeba: Kv boiiii

So exited to see his banger performance in #reth
#KaranvirSharma𓇼 #KaranvirSharma𓇼 https://t.co/fcKFytE5Fa",1388544437228240896,35,0,7
#RETH,Gentry Gaddis,1651667854066843649,https://twitter.com/GentryGaddis/status/1651667854066843649,2023-04-27 19:21:17+00:00,RT @zenpulsar: The top 5 #DeFi pools as of today and their APY rates. #STETH by #Lido and #RETH by #RocketPool currently deliver the best r…,1455897247862775810,20,0,30
#RETH,CARL0S 🚭,1651643399785570306,https://twitter.com/Oxoster48/status/1651643399785570306,2023-04-27 17:44:07+00:00,"RT @ChiomaChukwura2: Hey guys.!!

📢Checkout 👇
Overview of $rETH Security on #StaFi!!

#StaFi prioritize security 🔒, especially with the upc…",1580230479307046914,14,0,1
#RETH,Cotton Stiffler,1651606184758214659,https://twitter.com/stiffler_cotton/status/1651606184758214659,2023-04-27 15:16:14+00:00,RT @zenpulsar: The top 5 #DeFi pools as of today and their APY rates. #STETH by #Lido and #RETH by #RocketPool currently deliver the best r…,1521825956314640385,35,0,30
#RETH,Sanju73 (kvs_mishti_) // Ladkiwaale 👰,1651601884707446784,https://twitter.com/Padma731/status/1651601884707446784,2023-04-27 14:59:09+00:00,"RT @sonudipankhi: This is the first thing i remembered from this bts🔥
Their intense expressions are also similar🙌🏻

#KaranvirSharma𓇼 #Karan…",1220911793825910784,236,0,6
#RETH,Lilyyy🤍KV✨,1651596570209697792,https://twitter.com/Lily_kvfan/status/1651596570209697792,2023-04-27 14:38:02+00:00,"RT @Shivii10972015: Boom 💥his expression is quite killer in this look 🔥😍❤️
So excited for his bombastic performance in #reth
@karanvirsharm…",1626632117907247105,7,0,7
#RETH,Lilyyy🤍KV✨,1651596560814444544,https://twitter.com/Lily_kvfan/status/1651596560814444544,2023-04-27 14:37:59+00:00,RT @Anukrisl28: Wow waiting for #Reth fab first look #KaranvirSharma𓇼 @karanvirsharma9 😍🙌 https://t.co/mw08NHYCTv,1626632117907247105,7,0,3
#RETH,Lilyyy🤍KV✨,1651596487925833730,https://twitter.com/Lily_kvfan/status/1651596487925833730,2023-04-27 14:37:42+00:00,RT @ashrita_aj: Waiting For trailer Launch @karanvirsharma9 #KaranvirSharma𓇼 #Reth https://t.co/ZV6KCVcyJC,1626632117907247105,7,0,5
#RETH,Lilyyy🤍KV✨,1651596389019963392,https://twitter.com/Lily_kvfan/status/1651596389019963392,2023-04-27 14:37:18+00:00,"RT @Lily_kvfan: Very excited to see KV sir in his new webseries 😍
#karanvirsharma #reth #karanvirsharma𓇼 #rabbsehaidua #shauryaauranokhikik…",1626632117907247105,7,0,7
#RETH,Lilyyy🤍KV✨,1651596265170546689,https://twitter.com/Lily_kvfan/status/1651596265170546689,2023-04-27 14:36:49+00:00,"RT @Alina____khan: Knock knock hotttvirr Sharma is 
Cominnnggggg....🔥🥵🥵❤️‍🔥🥹

#Reth #KaranvirSharma𓇼 
#KaranvirSharma https://t.co/otF4xDRL…",1626632117907247105,7,0,3
#RETH,Lilyyy🤍KV✨,1651596210514587649,https://twitter.com/Lily_kvfan/status/1651596210514587649,2023-04-27 14:36:36+00:00,"RT @_Ammy098: First look of scene from #Reth webserie 🔥
#KaranvirSharma #Reth https://t.co/10i2ezq3S8",1626632117907247105,7,0,3
#RETH,Shakhi_Infinity,1651593383549304836,https://twitter.com/SakhiiShakhi/status/1651593383549304836,2023-04-27 14:25:22+00:00,"RT @Bhaiyaajiismile: Total Kabir Singh Vibes!😭🫶🏻
Ohh damn look at this hotie🥵

Can't wait for #Reth
#KaranvirSharma https://t.co/enJowu60VZ",1412367692619649027,17,0,14
#RETH,{ destiny } 𝑰 𝒍𝒐𝒗𝒆 𝒌𝒂𝒓𝒂𝒏𝒗𝒊𝒓 ❤,1651586239798050818,https://twitter.com/heaven_loves_kv/status/1651586239798050818,2023-04-27 13:56:59+00:00,"RT @kvxdeba: Kv boiiii

So exited to see his banger performance in #reth
#KaranvirSharma𓇼 #KaranvirSharma𓇼 https://t.co/fcKFytE5Fa",3471449714,2544,0,7
#RETH,𝐒𝐮𝐬𝐡🌙,1651578239041826822,https://twitter.com/ranjhaaax/status/1651578239041826822,2023-04-27 13:25:11+00:00,"RT @sonudipankhi: Eagerly waiting for this one🤩💗

#karanvirsharma #KaranvirSharma𓇼 #Reth https://t.co/YclP6yH7EU",1421815730387832836,132,0,10
#RETH,shakhidevir❤️❤️,1651564868871544834,https://twitter.com/Renukabhavani23/status/1651564868871544834,2023-04-27 12:32:03+00:00,"RT @sonudipankhi: Eagerly waiting for this one🤩💗

#karanvirsharma #KaranvirSharma𓇼 #Reth https://t.co/YclP6yH7EU",1575171338293354498,13,0,10
#RETH,♡ saakk.holic Anu ♡,1651564529858523141,https://twitter.com/Annu35131736/status/1651564529858523141,2023-04-27 12:30:43+00:00,"RT @sonudipankhi: This is the first thing i remembered from this bts🔥
Their intense expressions are also similar🙌🏻

#KaranvirSharma𓇼 #Karan…",1388544437228240896,35,0,6
#RETH,_shakhi_devir,1651562130502565889,https://twitter.com/_Ammy098/status/1651562130502565889,2023-04-27 12:21:11+00:00,"First look of scene from #Reth webserie 🔥
#KaranvirSharma #Reth https://t.co/10i2ezq3S8",1511985422062297091,11,13,3
#RETH,Karanvirxbliss_ 💫,1651558570008399872,https://twitter.com/karanvirxbliss/status/1651558570008399872,2023-04-27 12:07:02+00:00,"RT @sonudipankhi: This is the first thing i remembered from this bts🔥
Their intense expressions are also similar🙌🏻

#KaranvirSharma𓇼 #Karan…",1503952711674658816,43,0,6
#RETH,Riddhima Chhetri,1651542066583699464,https://twitter.com/ChhetriRiddhima/status/1651542066583699464,2023-04-27 11:01:27+00:00,"RT @Lily_kvfan: Very excited to see KV sir in his new webseries 😍
#karanvirsharma #reth #karanvirsharma𓇼 #rabbsehaidua #shauryaauranokhikik…",2273441387,135,0,7
#RETH,𝙆𝙑_𝙈𝙮𝘼𝙙𝙙𝙞𝙘𝙩𝙞𝙤𝙣♥,1651540264065073153,https://twitter.com/KVTheNaughtiest/status/1651540264065073153,2023-04-27 10:54:17+00:00,"RT @Bhaiyaajiismile: Total Kabir Singh Vibes!😭🫶🏻
Ohh damn look at this hotie🥵

Can't wait for #Reth
#KaranvirSharma https://t.co/enJowu60VZ",1472110081885949952,289,0,14
#RETH,♡ saakk.holic Anu ♡,1651537039345713152,https://twitter.com/Annu35131736/status/1651537039345713152,2023-04-27 10:41:28+00:00,"RT @sonudipankhi: Eagerly waiting for this one🤩💗

#karanvirsharma #KaranvirSharma𓇼 #Reth https://t.co/YclP6yH7EU",1388544437228240896,35,0,10
#RETH,Aakriti,1651531284219596800,https://twitter.com/BhambriAakriti/status/1651531284219596800,2023-04-27 10:18:36+00:00,"RT @kvxdeba: Kv boiiii

So exited to see his banger performance in #reth
#KaranvirSharma𓇼 #KaranvirSharma𓇼 https://t.co/fcKFytE5Fa",323170829,3,0,7
#RETH,♡Alina♡,1651525898406080512,https://twitter.com/Alina____khan/status/1651525898406080512,2023-04-27 09:57:12+00:00,"Knock knock hotttvirr Sharma is 
Cominnnggggg....🔥🥵🥵❤️‍🔥🥹

#Reth #KaranvirSharma𓇼 
#KaranvirSharma https://t.co/otF4xDRL0J",1501225966034911233,156,18,3
#RETH,Lilyyy🤍KV✨,1651520883964678144,https://twitter.com/Lily_kvfan/status/1651520883964678144,2023-04-27 09:37:17+00:00,"RT @sonudipankhi: This is the first thing i remembered from this bts🔥
Their intense expressions are also similar🙌🏻

#KaranvirSharma𓇼 #Karan…",1626632117907247105,7,0,6
#RETH,Zeel Modi,1651517231858356230,https://twitter.com/ZeelModi7/status/1651517231858356230,2023-04-27 09:22:46+00:00,"RT @Lily_kvfan: Very excited to see KV sir in his new webseries 😍
#karanvirsharma #reth #karanvirsharma𓇼 #rabbsehaidua #shauryaauranokhikik…",1388523962066341891,391,0,7
#RETH,Divya,1651507917466791936,https://twitter.com/Divya36740541/status/1651507917466791936,2023-04-27 08:45:45+00:00,"RT @Shivii10972015: Boom 💥his expression is quite killer in this look 🔥😍❤️
So excited for his bombastic performance in #reth
@karanvirsharm…",1427579993652035587,40,0,7
#RETH,Shakhi_admirer,1651506529303142402,https://twitter.com/shakhi_admirer/status/1651506529303142402,2023-04-27 08:40:14+00:00,RT @ashrita_aj: Waiting For trailer Launch @karanvirsharma9 #KaranvirSharma𓇼 #Reth https://t.co/ZV6KCVcyJC,1412285101065519105,280,0,5
#RETH,Ashrita,1651498901919375360,https://twitter.com/ashrita_aj/status/1651498901919375360,2023-04-27 08:09:56+00:00,Waiting For trailer Launch @karanvirsharma9 #KaranvirSharma𓇼 #Reth https://t.co/ZV6KCVcyJC,1418525069962145882,182,12,5
#RETH,Aparna,1651496836941893633,https://twitter.com/Aparna98744796/status/1651496836941893633,2023-04-27 08:01:43+00:00,"RT @sonudipankhi: Eagerly waiting for this one🤩💗

#karanvirsharma #KaranvirSharma𓇼 #Reth https://t.co/YclP6yH7EU",1310599807740686341,248,0,10
#RETH,Aparna,1651496819288080387,https://twitter.com/Aparna98744796/status/1651496819288080387,2023-04-27 08:01:39+00:00,"RT @Shivii10972015: Boom 💥his expression is quite killer in this look 🔥😍❤️
So excited for his bombastic performance in #reth
@karanvirsharm…",1310599807740686341,248,0,7
#RETH,Aparna,1651496735309709312,https://twitter.com/Aparna98744796/status/1651496735309709312,2023-04-27 08:01:19+00:00,"RT @kvxdeba: Kv boiiii

So exited to see his banger performance in #reth
#KaranvirSharma𓇼 #KaranvirSharma𓇼 https://t.co/fcKFytE5Fa",1310599807740686341,248,0,7
#RETH,Aparna,1651496701134540800,https://twitter.com/Aparna98744796/status/1651496701134540800,2023-04-27 08:01:11+00:00,"RT @sonudipankhi: This is the first thing i remembered from this bts🔥
Their intense expressions are also similar🙌🏻

#KaranvirSharma𓇼 #Karan…",1310599807740686341,248,0,6
#RETH,. .,1651496513540083715,https://twitter.com/RwQ0ovyJCb0O1S3/status/1651496513540083715,2023-04-27 08:00:26+00:00,"RT @Shivii10972015: Boom 💥his expression is quite killer in this look 🔥😍❤️
So excited for his bombastic performance in #reth
@karanvirsharm…",1396029895021449219,8,0,7
#RETH,. .,1651496421194080256,https://twitter.com/RwQ0ovyJCb0O1S3/status/1651496421194080256,2023-04-27 08:00:04+00:00,"RT @kvxdeba: Kv boiiii

So exited to see his banger performance in #reth
#KaranvirSharma𓇼 #KaranvirSharma𓇼 https://t.co/fcKFytE5Fa",1396029895021449219,8,0,7
#RETH,αятι🌙,1651494201811697666,https://twitter.com/sonudipankhi/status/1651494201811697666,2023-04-27 07:51:15+00:00,"This is the first thing i remembered from this bts🔥
